id	sentence	sentiment
3b1d3675-79bb-49cf-b366-55caabf568d6	The re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .	1
a6a6859f-911e-46cd-96bc-ea1b4054310d	A `` Home Alone '' film that is staged like `` Rosemary 's Baby , '' but is not as well-conceived as either of those films .	1
1fefaaac-f827-489e-97d7-b7045be5ef6a	Will undoubtedly play well in European markets , where Mr. Besson is a brand name , and in Asia , where Ms. Shu is an institution , but American audiences will probably find it familiar and insufficiently cathartic .	1
69d3e0cf-82df-49fa-b874-84d8156da495	` How many more voyages can this limping but dearly-loved franchise survive ? '	2
fbf8150c-ac83-4837-b254-62c3f1827dc5	The Son Of The Bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .	4
b505543c-d685-4c24-87f2-88cace75aee9	Judd 's characters ought to pick up the durable best seller Smart Women , Foolish Choices for advice .	1
6df5db11-ba73-4d07-85f1-a39a0bf189f8	Serious and thoughtful .	4
105d883a-5ec6-4729-9d0c-2fa04bb1e1ec	The structure is simple , but in its own way , Rabbit-Proof Fence is a quest story as grand as The Lord of the Rings .	3
4e4fb80f-40b9-49ee-9dd5-380cfbbc7837	A dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets .	0
d7f93ea4-c517-4f81-82a0-39c93a08b045	This is one for the ages .	4
1bcc64dd-5166-40b7-9aa6-2b617700afc8	It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .	0
b6039a0c-1298-45e5-9c1c-b0af928a5935	It 's not only dull because we 've seen ( Eddie ) Murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed .	1
ca863791-4b5b-4539-b466-b9964645fb43	Displaying about equal amounts of naiveté , passion and talent , Beneath Clouds establishes Sen as a filmmaker of considerable potential .	3
e088c5f8-e431-4499-97a7-f872dea30c2d	At once half-baked and overheated .	1
c048775c-52a2-460c-a8d2-fbd0b7f009b7	It 's a fanboy ` what if ? '	2
99cf3746-554f-4b76-8f49-df19b6412987	Noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .	2
0c7125b8-b740-47a8-9629-47c0b5557a5a	If Reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show is n't subversive so much as it is nit-picky about the hypocrisies of our time .	2
486b3a38-5193-460d-ab47-a36f6a191190	When ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre .	1
3cd1f91f-2fd7-4e00-876a-680accb31e30	This makes Minority Report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .	4
7bafbc6c-da72-4a2e-8038-da0afedac814	The difference is that I truly enjoyed most of Mostly Martha while I ne	3
c464ec07-d199-4c03-a873-9018f09ff388	Wonderful fencing scenes and an exciting plot make this an eminently engrossing film .	3
7289f19c-16b4-4454-9210-a34a7fbbcb90	A delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional .	4
2da5468a-fcbb-4f64-8746-57f57844bf44	Flawed , but worth seeing for Ambrose 's performance .	2
d8b3cee0-68be-472d-9734-30b5b0c032d9	An operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length .	3
ba338b51-d62c-431d-b8fa-560efce6d6da	You can see where Big Bad Love is trying to go , but it never quite gets there .	2
d8facb38-b8f0-4a2f-9d2e-fdbef690d12b	Arteta paints a picture of lives lived in a state of quiet desperation .	3
792ee6fa-95f7-4652-931f-d4eb21280bb3	Got a David Lynch jones ?	2
22630b99-2cca-44b9-bf1c-041decb19966	An Asian neo-realist treasure .	4
4e1bcff0-4a70-4149-95a7-396e7bb685f4	Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other .	3
d398b84e-22ca-4e74-bd04-603b562674e7	Those eternally devoted to the insanity of Black will have an intermittently good time .	3
e1b3cfeb-24a1-48a6-a7ae-46b3018ac369	Passionate , irrational , long-suffering but cruel as a tarantula , Helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .	3
a7e35c03-5c1c-45fa-b665-02b872f0245f	The performances are so leaden , Michael Rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .	1
63b631c9-0ac8-4fe8-b129-2fa157e26ada	Maguire is a surprisingly effective Peter\/Spider-Man .	3
6f54d8b6-ba6e-45f7-a6d3-e8f84e3109c8	One of those so-so films that could have been much better .	1
4557247d-9e53-4709-a830-5b19ab3a0109	It 's a brilliant , honest performance by Nicholson , but the film is an agonizing bore except when the fantastic Kathy Bates turns up .	2
c58ad3e4-ff89-4709-b843-234cf6aa11c2	Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .	3
1efae0c0-3b54-4b9b-a6de-c81c9780ee7e	Bogdanovich puts history in perspective and , via Kirsten Dunst 's remarkable performance , he showcases Davies as a young woman of great charm , generosity and diplomacy .	3
3c4e3528-d2f5-4835-b3e2-c45f97a20771	Director Jay Russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .	0
ae542932-55fa-4285-bd07-957629da5075	Red Dragon is less baroque and showy than Hannibal , and less emotionally affecting than Silence .	2
e05075f3-db0b-4f9a-99a9-079a2184c6fc	Unfortunately , Kapur modernizes A.E.W. Mason 's story to suit the sensibilities of a young American , a decision that plucks `` The Four Feathers '' bare .	0
4836684c-07eb-4abb-bc67-65900145d446	A soul-stirring documentary about the Israeli\/Palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .	4
da7e1a56-8f6c-4bee-bbf3-eec9e2b7d4ad	This horror-comedy does n't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count Elvira 's hooters .	2
7162bdc0-ac51-45f3-805e-7fa11257d6cb	Very bad .	0
a6a14d10-cec5-41a4-8782-9af604545e5f	A few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot has n't the stamina for the 100-minute running time , and the protagonists ' bohemian boorishness mars the spirit of good clean fun .	2
3692d3be-8b53-42b0-9b77-fdc8ac77f07d	Um , no. .	2
5eaf07cd-71bd-4b09-8451-b19265535e3f	Even at its worst , it 's not half-bad .	3
5de60569-2944-46f7-a11d-261f79312d32	An amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .	4
7c5e4031-9e9c-4bac-a75a-6fc4b36cc61f	It 's mildly entertaining , especially if you find comfort in familiarity .	3
9bd1a105-b6c9-4510-aa1c-37ce630c9bbe	Jason X has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .	3
80beaa65-df3f-4754-a949-897efb2d26e2	Complex , sinuously plotted and , somehow , off-puttingly cold .	1
27318233-9d69-4b26-b2d1-081bccd1a01c	This is an hour and a half of daydreaming .	2
4eff7dfa-850c-45ab-ae3b-d8276624d314	Godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .	4
e80d993d-576d-4682-aa64-d247d683ad24	Andy Garcia enjoys one of his richest roles in years and Mick Jagger gives his best movie performance since , well , Performance .	4
7c500667-cbf5-4cda-9bb6-54b0aa80fd65	The people in Dogtown and Z-Boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next .	4
97c1dd46-e304-4096-9a48-46efee3cd9ba	It 's one long bore .	1
7ab07e70-00f5-4952-a637-3605e99aa538	That 's why Sex and Lucia is so alluring .	3
d35f98c6-c355-48ad-be3e-b56c2e5e1c86	It 's so badly made on every level that I 'm actually having a hard time believing people were paid to make it .	0
0e6622b0-7775-42be-a723-4581c825978c	The film has a few cute ideas and several modest chuckles but it is n't exactly kiddie-friendly ... Alas , Santa is more ho-hum than ho-ho-ho and the Snowman ( who never gets to play that flute ) has all the charm of a meltdown .	1
593fc1e6-d141-4f8c-84a4-decc6f2c3dea	Topkapi this is not .	1
46fae311-d803-490c-a917-4319d35cd47d	4 friends , 2 couples , 2000 miles , and all the Pabst Blue Ribbon beer they can drink - it 's the ultimate redneck road-trip .	3
3fb14e14-9073-40c9-9ebf-85cd380f9d8e	that works .	3
bef779ac-d034-4f34-aa91-999ed114d8d6	As ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting .	0
11a53979-68be-4534-8210-e13e678f3e55	There 's an energy to Y Tu Mamá También .	3
944a8bf1-7c67-4d37-89f8-ad373a317649	It 's absolutely spooky how Lillard channels the Shagster right down to the original Casey Kasem-furnished voice .	3
3a210d36-b109-48ff-9c0e-e9e64588d3c6	Despite slick production values and director Roger Michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .	1
f1cf7211-ef24-458a-b6a9-13c76158c4e4	It 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .	4
34d655db-6715-4caf-970d-b9ab71f89391	Cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate Vincent 's days	3
f84e6f7e-5ffe-40cf-8e95-23edaa79eb1f	Though it never rises to its full potential as a film , still offers a great deal of insight into the female condition and the timeless danger of emotions repressed .	2
60c84c33-4f3f-480f-a163-febca5d98e36	As your relatives swap one mundane story after another , you begin to wonder if they are ever going to depart .	1
a8ca08c4-db7a-4e8f-9285-a0061d8fc715	Provide ( s ) nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue .	4
39b0490b-1aa2-47ea-b6b3-6ba206649654	A painfully leaden film destined for pre-dawn cable television slots .	1
39cfecc4-6dca-48e9-8f2b-bbeca80bf8c4	Everything that was right about Blade is wrong in its sequel .	1
bed42eed-c588-4a37-ab27-27d113948ea8	Van Wilder does n't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like Tomcats , Freddy Got Fingered , and Slackers .	2
a157e449-1715-4096-a4f3-619b4456da1a	Bad beyond belief and ridiculous beyond description .	0
78ac7e7b-11fa-4a73-bcf4-04747848023b	The pretensions -- and disposable story -- sink the movie .	1
f94d4b56-e491-475a-807a-9c804b9f3502	Reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and Ryoko Hirosue makes us wonder if she is always like that .	2
0dcd9d6c-d38c-41c5-b48b-be181fd7f029	How do you make a movie with depth about a man who lacked any ?	1
cde84d27-5ef0-4f8b-ad9e-bf05ada7cb18	A story which fails to rise above its disgusting source material .	0
5ef1a299-227a-4e16-9ad3-f8c0da49d070	The film runs on equal parts of innocence and wisdom -- wisdom that comes with experience .	3
51f5c50f-cbe7-436f-b29a-6157f0766fd6	directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name	2
d7dc0d25-d76d-4ffa-bdc8-c077370fac88	Scotland , Pa. is a strangely drab romp .	0
81ff3a9a-42ae-45b5-a605-ffd7e6c05b84	Here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit Sascha .	1
772103fc-03ec-4326-8ef9-a91ceb017561	It does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain .	1
3c17d907-624a-4df9-8a84-a7ea1dbe2f92	Fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply .	3
a18bb134-0fe2-43e3-9f0a-2f58f495d179	As Hugh Grant says repeatedly throughout the movie , ` Lovely !	4
c1ffb724-823c-48ab-8007-e8889e3292ae	Elicits more groans from the audience than Jar Jar Binks , Scrappy Doo and Scooby Dumb , all wrapped up into one .	2
5da291e5-da44-4daa-802f-1a93c4eaf4a0	Deuces Wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like The Wanderers and A Bronx Tale without cribbing any of their intelligence .	1
6f7ea56c-bfcf-4600-9249-aee101e2f62a	Well-acted , well-directed and , for all its moodiness , not too pretentious .	4
f270f3b2-b49a-4b8a-ba4d-1c8b84549fa2	Where last time jokes flowed out of Cho 's life story , which provided an engrossing dramatic through line , here the comedian hides behind obviously constructed routines .	1
b1b6283d-edc6-48db-a182-e46260d5c763	There 's a disturbing ` Great White Hope ' undertone to The Other Side of Heaven that subtly undermines its message of Christian love and compassion .	2
73f46a70-9ec0-4041-8864-806a8b838216	The film is a travesty of the genre and even as spoof takes itself too seriously .	0
21277975-f03f-4024-98e1-f681e21ba25d	Anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in ` The Ring . '	2
df9cc1f2-3adc-4cd5-8886-180217db80f9	In the process of trimming the movie to an expeditious 84 minutes , director Roger Kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .	1
43804dc5-1304-43d1-9b2d-7322542d80c1	Despite its title , Punch-Drunk Love is never heavy-handed .	3
727c0b67-5a19-4595-8292-49b4db9ae32d	What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .	2
ab9da0b4-e68a-435c-88a8-af9b1159d3f4	The case is a convincing one , and should give anyone with a conscience reason to pause .	4
80a02c19-939f-4691-a253-f8d5d504bde2	Pacino is the best he 's been in years and Keener is marvelous .	4
fda65c6f-28ef-4cfb-8b40-5f4a62cc8662	The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome .	4
3da421cf-2ea1-4948-b1ac-e0a42ee97dff	A cockeyed shot all the way .	1
cceb7913-6245-46d2-94e4-30acd0ca8e78	While dutifully pulling on heartstrings , directors Dean Deblois and Chris Sanders valiantly keep punching up the mix .	3
503a5fa2-aa09-4b28-af8f-05ab07b0a7e1	For those who like quirky , slightly strange French films , this is a must !	3
daba0d83-8c1d-4cb5-bab4-4d73536ef5f0	Warmed-over Tarantino by way of wannabe Elmore Leonard .	1
9841f2f2-7c62-436a-9697-0689936c8fb2	The April 2002 instalment of the American War for Independence , complete with loads of CGI and bushels of violence , but not a drop of human blood .	1
d3995e2d-a306-429f-9eba-965d59f08969	The stories here suffer from the chosen format .	1
22590ef5-d2d6-4077-9bfc-026ebf26449c	Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .	2
ee6c88e3-24c0-471d-a3af-df7c21be2885	It looks closely , insightfully at fragile , complex relationships .	3
c43fd97b-04e1-420b-9511-0b94ee7519dd	An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .	1
44cad3d0-8ea9-4c73-9fed-c955c9119780	`` The turntable is now outselling the electric guitar ... ''	2
d9d7b729-b9e5-4a9f-bb85-a85e66a20538	But what are adults doing in the theater at all ?	1
f033b99f-cc64-4556-8120-bdbecc053a6a	With McConaughey in an entirely irony-free zone and Bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .	1
ca7856f1-8a0d-4ac5-a126-ad7b6ed6f3d0	Most of the characters come off as pantomimesque sterotypes .	2
cfffb244-d67a-40d9-a178-cdfff8d72561	You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids .	0
8f06a36c-1369-4855-a9e5-f912516cb421	A waste of fearless purity in the acting craft .	1
21e7b802-bf05-428e-ae94-ac48fcf17c9d	Still , the updated Dickensian sensibility of writer Craig Bartlett 's story is appealing .	3
dc4b2b84-0da3-49a9-989a-1d04d4a41009	The movie ultimately relies a bit too heavily on grandstanding , emotional , Rocky-like moments ... but it 's such a warm and charming package that you 'll feel too happy to argue much .	2
63c9e00b-e91e-4f60-bcc8-69b1c81fad0f	Wimps out by going for that PG-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .	1
ca40fb61-b186-41ef-9f64-70447ba298ef	At no point during K-19 : The Widowmaker did this viewer feel enveloped in a story that , though meant to be universal in its themes of loyalty , courage and dedication to a common goal , never seems to leave the lot .	2
d0c1deff-a6ea-45ee-aadc-7e23fadfd4f0	The locale ... remains far more interesting than the story at hand .	1
5327b25a-a34a-4c1b-ba12-e36e15365ad4	With its paint fights , motorized scooter chases and dewy-eyed sentiment , it 's a pretty listless collection of kid-movie clichés .	1
cb4cac99-1dc7-4ae3-aa7e-8ed348a7181f	... no charm , no laughs , no fun , no reason to watch .	0
3369941f-1386-4886-9007-1eeef5c31a73	Using a stock plot , About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .	3
a2c0fb8f-88ca-49b3-a932-062fdabce83f	Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .	3
49b958af-d149-4372-a4ed-022d92728e06	It may seem long at 110 minutes if you 're not a fan , because it includes segments of 12 songs at a reunion concert .	2
1bc9603f-8831-4ca7-87e7-61fce73459a6	If Steven Soderbergh 's ` Solaris ' is a failure it is a glorious failure .	4
6cc80226-133d-4d80-9924-d5451821cc0f	Tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .	3
3b888c50-b0fe-473e-bb64-c039b1c14319	You 're too conscious of the effort it takes to be this spontaneous .	2
c9c3c7e0-b3af-40c2-aa0b-2622c7da6e8f	The script is a disaster , with cloying messages and irksome characters .	1
e3deb525-4ea3-408b-a921-64fa154286e7	For anyone who grew up on Disney 's 1950 Treasure Island , or remembers the 1934 Victor Fleming classic , this one feels like an impostor .	0
9854d53c-e824-4b9d-9400-a19b1a954579	To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .	0
4f96e2ea-68d5-423d-b275-ef45af2f5ba1	There 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .	3
9fdf4fac-abed-4dd6-9f28-d765d3f5dc25	An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty .	4
e6c042e6-3dfa-4091-b590-c42ef122b6b7	... what a banal bore the preachy Circuit turns out to be	0
5177517f-e719-4da1-868e-0bd1843c3337	Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural , sexual and social discord .	2
0907413e-0dc7-4f6e-85a0-d8356e8e40bb	... pays tribute to heroes the way Julia Roberts hands out awards -- with phony humility barely camouflaging grotesque narcissism .	0
74df8d36-1b2b-41d8-ae53-c515af5cc1de	Arnold 's jump from little screen to big will leave frowns on more than a few faces .	1
afb6b446-3d3a-4632-bfc4-4e4f47839745	A zombie movie in every sense of the word -- mindless , lifeless , meandering , loud , painful , obnoxious .	0
8cc84dc9-9fcb-4633-b08c-ae4f1e4f1395	This is a visually stunning rumination on love , memory , history and the war between art and commerce .	3
f710ab87-3320-4ad2-a9e8-7488713e64cf	The picture seems uncertain whether it wants to be an acidic all-male All About Eve or a lush , swooning melodrama in the Intermezzo strain .	1
cbfb5c5e-adc2-44e8-9a3a-0093c1432aff	An endearingly offbeat romantic comedy with a great meet-cute gimmick .	4
005e3e81-7f97-41b0-a80b-840842f2e59e	The screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .	1
f3dcc81f-464e-408e-b18c-95bf7b12f28a	The parts are better than the whole ( bizarre , funny , tragic - like love in New York ) .	2
d102c220-62dc-4ec2-a885-6721b3dba2a9	A manically generous Christmas vaudeville .	3
bce3e12e-9a7a-49ef-9bee-25dfa5bce7ee	The movie is essentially a series of fleetingly interesting actors ' moments .	2
237e77b5-1ca0-4ca4-9115-5935ca2bc2a5	When she speaks , her creepy Egyptian demigod voice is as computer processed and overproduced as it was in her music .	0
6a5b8d0f-631e-44b8-9781-ac6f1f20653e	It has all the excitement of eating oatmeal .	1
d1410971-ebe5-4a12-9142-5b17b325aa3e	Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?	1
e06e4e38-efeb-4a0e-8bd9-cd48d83ad736	Changing Lanes tries for more .	3
2ab99f79-12d1-4819-85bc-d7d00b5c7939	Good-naturedly cornball sequel .	3
9e8b2d79-933e-4c7e-9995-8565b9c1bfd9	A solidly entertaining little film .	3
c5e68e5f-1d46-4da9-8f0f-29a907f1f152	A glossy knock-off of a B-movie revenge flick .	2
56d694e6-3e09-4746-a2fa-552963f16d32	A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	3
868506ca-5c7d-405f-bd4d-e26d866e6a9a	Its characters are thinner than cardboard -- or even comic-book paper .	1
25251793-cee7-483b-bf3d-00fedf82a569	I loved this film .	4
f09169df-3ca2-4423-8aa5-ed9f43fb75ec	If this is satire , it 's the smug and self-congratulatory kind that lets the audience completely off the hook .	1
ddb38d96-f0d3-4746-9af4-620daef7be83	That Jack Nicholson makes this man so watchable is a tribute not only to his craft , but to his legend .	4
143b65dc-282a-4d15-b981-e058cf91143f	An intermittently pleasing but mostly routine effort .	1
654eb1ff-5f89-4127-9116-f4965823fb04	This is an egotistical endeavor from the daughter of horror director Dario Argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .	3
c29457c9-65b1-45c6-bdc8-1f968f7c2fbc	Dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement .	4
0ce5fbfa-c84f-41af-8fc2-aa9e6856c61b	Films about loss , grief and recovery are pretty valuable these days .	3
cd157c1c-0c6d-40f8-9a03-2df4cef265ae	Pretension , in its own way , is a form of bravery .	2
3e1c6d2b-12a4-4bd8-a36e-a3ff68ec17cd	There 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .	1
c59b5b08-a5e8-4998-8b9a-06acecb492eb	There are moments it can be heart-rending in an honest and unaffected ( and gentle ) way .	3
41c2508b-8ea8-48f3-a1e9-e323fd315127	The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
f3439257-5c49-4273-8b9a-4b1d1e803541	This is a third-person story now , told by Hollywood , and much more ordinary for it .	1
c11f83fc-88a1-4ada-b755-70fb0ce28b66	Secret Ballot is too contemplative to be really funny .	2
a649c2fa-7341-4091-b551-3b83c39af866	The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .	4
5c0d4dca-bccc-454e-8653-ed7e88765eba	Obvious .	1
105906cc-1986-4bf8-a116-a3d91be26fbc	Takashi Miike keeps pushing the envelope : Ichi the Killer	3
9ae5adbf-63c6-4cd5-9693-f9283c76c60a	A sports movie with action that 's exciting on the field and a story you care about off it .	4
64058ad5-6491-405d-b62d-562a59d30665	It 's packed to bursting with incident , and with scores of characters , some fictional , some from history .	2
022d2c7b-361f-42b7-a05d-420045656817	An unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer\/director John McKay can swallow .	2
6821108d-ea55-4bc7-a70d-47bed82a403e	Makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place .	1
17b14d38-b813-44b0-9393-c29bbfb9eaf5	The basic premise is intriguing but quickly becomes distasteful and downright creepy .	1
bc869b8b-6dd7-4087-9f33-8d1e95220348	This may be Burns 's strongest film since The Brothers McMullen .	4
0fc536ef-24ff-4d5b-860e-d7d0166080d9	( The film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .	3
a924162a-77bf-4ac5-81ae-3b90b37dc415	plays like some corny television production from a bygone era	1
c63c7f4e-5302-497e-8873-4818c86805fe	Still , it gets the job done -- a sleepy afternoon rental .	1
097557e4-18db-4992-8241-0a250eab8f1b	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .	1
cc96385a-a5b0-43ce-b9c0-6869fe1095f3	A somewhat disappointing and meandering saga .	2
bb136ae0-f6f3-4578-98dc-0c435c12df1f	I simply ca n't recommend it enough .	3
f4dd9fe4-6343-4ac3-bed3-4649d0584603	It 's bedeviled by labored writing and slack direction .	1
211b1cfb-8261-419d-9ddf-5b50228ef14b	The movie 's blatant derivativeness is one reason it 's so lackluster .	1
9df90e3b-56e2-4ad3-a229-7c3c03771ce5	An unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .	0
4c22fe3a-7cc1-4132-9b7d-c36180b5016a	Pipe Dream does have its charms .	3
b9979adb-b1f1-4e07-b1f2-ba20761e43b7	Martin and Barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by Sven Wollter and Viveka Seldahl make their hopes and frustrations vivid .	4
084c2409-fbb3-4c02-b0de-0277a084b7b8	Elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .	4
df1a412f-69b2-4a52-9b36-877bfd9961da	Even during the climactic hourlong cricket match , boredom never takes hold .	3
fd15bc8a-ac59-440f-ac46-a64d3bd550ac	Once the downward spiral comes to pass , Auto Focus bears out as your typical junkie opera ...	1
cf29de2e-6a15-4c2d-9a31-f1f2d5e49f4a	The most surprising thing about this film is that they are actually releasing it into theaters .	0
3d8f201a-b67f-4c71-8d30-77433f59085d	There 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging .	1
de220b20-db4b-4276-af82-a51882178390	Although largely a heavy-handed indictment of parental failings and the indifference of Spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .	3
6545af2b-4f25-407a-a998-212476576b9a	What might 've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors .	2
afa1d913-fb4f-4925-aef8-236baba8f08f	Before long , you 're desperate for the evening to end .	0
09fab915-cbe7-49ee-9fee-5d786474bbe2	If you do n't ... well , skip to another review .	2
84467f9f-aea1-4daa-b454-fcc9d496f185	Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances .	3
452b3fff-db55-49ed-b673-16698b358e23	A slick , engrossing melodrama .	4
8005e837-7f9f-45cb-ab70-22e8d8943b7d	It 's never a good sign when a film 's star spends the entirety of the film in a coma .	0
1d97edf1-af21-4d24-98f2-754f68510391	Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .	2
a5c1f0a4-3ffe-43ca-a43f-ce520b1a5608	What elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .	4
61b6a4fb-d0b1-4b71-a33d-55493ec56c63	One of the best looking and stylish animated movies in quite a while ...	4
651421b8-b287-469c-85e7-202402fd3647	The movie gets muted and routine .	1
8c4a07f7-d7a8-446a-a2cc-3cd3e6c363ac	A sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .	1
6d941e9b-fa5e-4e61-bed7-b505b0237fe7	The Powerpuff Girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact .	3
73410483-7a59-4c9f-9ebd-94b3128a6da0	In the wrong hands , i.e. Peploe 's , it 's simply unbearable	1
5d004765-016b-4ef1-b1a7-7c8b4aeb11b5	If you go , pack your knitting needles .	0
a746a037-4042-42c4-9a89-dbb261b7f7f5	Might best be enjoyed as a daytime soaper .	2
3f2c0da5-fea8-47dc-9e65-708f198b1aa4	If The Tuxedo actually were a suit , it would fit Chan like a $ 99 bargain-basement special .	1
27cc7398-3491-4218-bb62-6e1799447aa7	Wallace gets a bit heavy handed with his message at times , and has a visual flair that waxes poetic far too much for our taste .	2
dcba6942-0e25-4559-aaf3-6005c87a2a48	The whole damn thing is ripe for the Jerry Springer crowd .	1
073371ca-9ddc-4a42-9370-1e0326a3bb59	As a tolerable diversion , the film suffices ; a Triumph , however , it is not .	2
a3da762f-ef65-440d-9445-1e4948cba94d	It 's impossible to indulge the fanciful daydreams of Janice Beard ( Eileen Walsh ) when her real-life persona is so charmless and vacant .	1
bdaeea24-14ac-4dee-b328-f7a2e4792d62	What makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .	2
bae3d46d-6f82-44f4-8e61-15b23b5c039a	The sentimental script has problems , but the actors pick up the slack .	3
35365f87-34fc-4a62-8f9a-a2edc98645dc	A period story about a Catholic boy who tries to help a Jewish friend get into heaven by sending the audience straight to hell .	0
675b62ce-3220-437a-b2b4-24439d724c0c	Part of the charm of Satin Rouge is that it avoids the obvious with humour and lightness .	3
